,Longitude,Latitude,avg,COUNTRY,SPECIES NAME,DBH-1,DBH-2,NFI,FF,BS
3647,6.25,47.25,14.9,France,Abies alba,1,1,1,-9999,-9999
3648,6.25,45.25,11.179166666666667,France,Abies alba,-9999,1,1,-9999,-9999
3649,7.25,48.25,13.866071428571429,France,Abies alba,1,1,1,-9999,-9999
3650,4.25,46.25,15.088095238095233,France,Abies alba,-9999,1,1,-9999,-9999
3651,7.25,48.25,13.866071428571429,France,Abies alba,-9999,-9999,-9999,1,1
3652,7.25,48.25,13.866071428571429,France,Abies alba,-9999,1,1,-9999,-9999
3653,2.25,43.25,16.571428571428573,France,Abies alba,-9999,1,1,-9999,-9999
3654,7.25,48.25,13.866071428571429,France,Abies alba,-9999,1,1,-9999,-9999
3655,7.25,48.25,13.866071428571429,France,Abies alba,1,1,1,-9999,-9999
3656,4.25,45.25,13.588690476190473,France,Abies alba,-9999,1,1,-9999,-9999
3657,2.25,50.25,14.82559523809524,France,Abies alba,-9999,-9999,-9999,-9999,1
3658,6.25,46.25,15.141666666666667,France,Abies alba,1,1,1,-9999,-9999
3659,2.25,43.25,16.571428571428573,France,Abies alba,-9999,1,1,-9999,-9999
3660,4.25,45.25,13.588690476190473,France,Abies alba,-9999,1,1,-9999,-9999
3661,7.25,48.25,13.866071428571429,France,Abies alba,1,-9999,1,-9999,-9999
3662,7.25,48.25,13.866071428571429,France,Abies alba,-9999,-9999,-9999,-9999,1
3663,6.25,47.25,14.9,France,Abies alba,-9999,1,1,-9999,-9999
3664,7.25,48.25,13.866071428571429,France,Abies alba,-9999,1,1,-9999,-9999
3665,7.25,48.25,13.866071428571429,France,Abies alba,-9999,1,1,-9999,-9999
3666,5.25,45.25,14.445833333333333,France,Abies alba,-9999,1,1,-9999,1
3667,7.25,46.25,12.446428571428571,France,Abies alba,1,1,1,-9999,-9999
3668,6.25,45.25,11.179166666666667,France,Abies alba,1,-9999,1,-9999,-9999
3669,7.25,48.25,13.866071428571429,France,Abies alba,-9999,1,1,-9999,-9999
3670,6.25,45.25,11.179166666666667,France,Abies alba,1,1,1,-9999,-9999
3671,7.25,48.25,13.866071428571429,France,Abies alba,-9999,1,1,-9999,-9999
3672,2.25,43.25,16.571428571428573,France,Abies alba,-9999,1,1,-9999,-9999
3673,6.25,47.25,14.9,France,Abies alba,1,1,1,-9999,-9999
3674,3.25,45.25,14.417261904761906,France,Abies alba,1,-9999,1,-9999,-9999
3675,7.25,48.25,13.866071428571429,France,Abies alba,1,1,1,-9999,-9999
3676,1.25,48.25,14.922023809523813,France,Abies alba,1,1,1,-9999,-9999
3677,2.25,46.25,14.687499999999998,France,Abies alba,-9999,1,1,-9999,-9999
3678,7.25,48.25,13.866071428571429,France,Abies alba,-9999,1,1,-9999,-9999
3679,0.25,43.25,15.095238095238095,France,Abies alba,1,1,1,-9999,-9999
3680,7.25,49.25,15.357142857142856,France,Abies alba,-9999,1,1,-9999,-9999
3681,7.25,48.25,13.866071428571429,France,Abies alba,1,1,1,-9999,-9999
3682,4.25,45.25,13.588690476190473,France,Abies alba,1,1,1,-9999,-9999
3683,7.25,48.25,13.866071428571429,France,Abies alba,-9999,1,1,-9999,-9999
3684,-0.75,47.25,15.068452380952381,France,Abies alba,1,1,1,-9999,-9999
3685,7.25,48.25,13.866071428571429,France,Abies alba,1,-9999,1,-9999,-9999
3686,7.25,48.25,13.866071428571429,France,Abies alba,1,1,1,-9999,-9999
3687,7.25,48.25,13.866071428571429,France,Abies alba,-9999,1,1,-9999,-9999
3688,7.25,48.25,13.866071428571429,France,Abies alba,-9999,1,1,-9999,-9999
3689,6.25,46.25,15.141666666666667,France,Abies alba,-9999,1,1,-9999,-9999
3690,4.25,46.25,15.088095238095233,France,Abies alba,-9999,1,1,-9999,-9999
3691,7.25,44.25,10.185714285714285,France,Abies alba,-9999,1,1,-9999,-9999
3692,7.25,48.25,13.866071428571429,France,Abies alba,-9999,1,1,-9999,-9999
3693,4.25,45.25,13.588690476190473,France,Abies alba,-9999,1,1,-9999,-9999
3694,0.25,43.25,15.095238095238095,France,Abies alba,-9999,1,1,-9999,-9999
3695,6.25,45.25,11.179166666666667,France,Abies alba,-9999,1,1,-9999,-9999
3696,4.25,46.25,15.088095238095233,France,Abies alba,1,1,1,-9999,-9999
3697,6.25,48.25,14.547023809523813,France,Abies alba,-9999,1,1,-9999,-9999
3698,7.25,48.25,13.866071428571429,France,Abies alba,-9999,-9999,-9999,1,-9999
3699,6.25,45.25,11.179166666666667,France,Abies alba,-9999,1,1,-9999,-9999
3700,7.25,47.25,12.96309523809524,France,Abies alba,-9999,1,1,-9999,-9999
3701,7.25,46.25,12.446428571428571,France,Abies alba,-9999,1,1,-9999,-9999
3702,6.25,45.25,11.179166666666667,France,Abies alba,-9999,1,1,-9999,-9999
3703,4.25,45.25,13.588690476190473,France,Abies alba,1,1,1,-9999,-9999
3704,6.25,47.25,14.9,France,Abies alba,-9999,1,1,-9999,-9999
3705,7.25,48.25,13.866071428571429,France,Abies alba,1,1,1,-9999,-9999
3706,7.25,48.25,13.866071428571429,France,Abies alba,-9999,1,1,-9999,-9999
3707,7.25,49.25,15.357142857142856,France,Abies alba,-9999,1,1,-9999,-9999
3708,2.25,43.25,16.571428571428573,France,Abies alba,1,1,1,-9999,-9999
3709,4.25,46.25,15.088095238095233,France,Abies alba,1,1,1,-9999,-9999
3710,5.25,49.25,15.036309523809527,France,Abies alba,-9999,1,1,-9999,-9999
3711,4.25,45.25,13.588690476190473,France,Abies alba,1,1,1,-9999,-9999
3712,7.25,48.25,13.866071428571429,France,Abies alba,-9999,1,1,-9999,-9999
3713,7.25,47.25,12.96309523809524,France,Abies alba,-9999,1,1,-9999,-9999
3714,4.25,47.25,13.975000000000001,France,Abies alba,1,1,1,-9999,-9999
3715,6.25,46.25,15.141666666666667,France,Abies alba,1,1,1,-9999,-9999
3716,6.25,47.25,14.9,France,Abies alba,-9999,1,1,-9999,-9999
3717,2.25,43.25,16.571428571428573,France,Abies alba,1,-9999,1,-9999,-9999
3718,-2.75,48.25,14.107738095238096,France,Abies alba,-9999,1,1,-9999,-9999
3719,7.25,48.25,13.866071428571429,France,Abies alba,1,1,1,-9999,-9999
3720,7.25,48.25,13.866071428571429,France,Abies alba,1,-9999,1,-9999,-9999
3721,7.25,48.25,13.866071428571429,France,Abies alba,-9999,1,1,-9999,-9999
3722,2.25,46.25,14.687499999999998,France,Abies alba,-9999,1,1,-9999,-9999
3723,4.25,45.25,13.588690476190473,France,Abies alba,1,1,1,-9999,-9999
3724,7.25,48.25,13.866071428571429,France,Abies alba,1,1,1,-9999,-9999
3725,3.25,46.25,15.082142857142857,France,Abies alba,-9999,1,1,-9999,-9999
3726,4.25,45.25,13.588690476190473,France,Abies alba,-9999,1,1,-9999,-9999
3727,4.25,44.25,16.889880952380953,France,Abies alba,1,-9999,1,-9999,-9999
3728,7.25,46.25,12.446428571428571,France,Abies alba,-9999,1,1,-9999,-9999
3729,4.25,46.25,15.088095238095233,France,Abies alba,-9999,1,1,-9999,-9999
3730,2.25,43.25,16.571428571428573,France,Abies alba,1,-9999,1,-9999,-9999
3731,7.25,48.25,13.866071428571429,France,Abies alba,1,1,1,-9999,-9999
3732,4.25,45.25,13.588690476190473,France,Abies alba,1,1,1,-9999,-9999
3733,3.25,46.25,15.082142857142857,France,Abies alba,1,1,1,-9999,-9999
3734,3.25,45.25,14.417261904761906,France,Abies alba,1,-9999,1,-9999,-9999
3735,2.25,46.25,14.687499999999998,France,Abies alba,-9999,1,1,-9999,-9999
3736,-0.75,43.25,15.541071428571428,France,Abies alba,-9999,1,1,-9999,-9999
3737,-2.75,48.25,14.107738095238096,France,Abies alba,1,1,1,-9999,-9999
3738,2.25,43.25,16.571428571428573,France,Abies alba,1,1,1,-9999,-9999
3739,5.25,45.25,14.445833333333333,France,Abies alba,1,1,1,-9999,-9999
3740,1.25,43.25,15.695238095238095,France,Abies alba,-9999,1,1,-9999,-9999
3741,7.25,46.25,12.446428571428571,France,Abies alba,-9999,1,1,-9999,-9999
3742,4.25,44.25,16.889880952380953,France,Abies alba,-9999,1,1,-9999,-9999
3743,5.25,45.25,14.445833333333333,France,Abies alba,-9999,1,1,-9999,-9999
3744,6.25,47.25,14.9,France,Abies alba,1,1,1,-9999,-9999
3745,7.25,48.25,13.866071428571429,France,Abies alba,-9999,1,1,-9999,-9999
3746,6.25,47.25,14.9,France,Abies alba,1,1,1,-9999,-9999
3747,-0.75,43.25,15.541071428571428,France,Abies alba,1,1,1,-9999,-9999
3748,7.25,48.25,13.866071428571429,France,Abies alba,-9999,1,1,-9999,-9999
3749,5.25,47.25,15.530952380952378,France,Abies alba,-9999,1,1,-9999,-9999
3750,7.25,48.25,13.866071428571429,France,Abies alba,1,1,1,-9999,-9999
3751,7.25,47.25,12.96309523809524,France,Abies alba,1,-9999,1,-9999,-9999
3752,7.25,48.25,13.866071428571429,France,Abies alba,-9999,1,1,-9999,-9999
3753,1.25,43.25,15.695238095238095,France,Abies alba,1,1,1,-9999,-9999
3754,4.25,45.25,13.588690476190473,France,Abies alba,-9999,1,1,-9999,-9999
3755,4.25,44.25,16.889880952380953,France,Abies alba,-9999,-9999,-9999,-9999,1
3756,1.25,47.25,14.96547619047619,France,Abies alba,-9999,1,1,-9999,-9999
3757,6.25,45.25,11.179166666666667,France,Abies alba,1,1,1,-9999,-9999
3758,1.25,43.25,15.695238095238095,France,Abies alba,-9999,1,1,-9999,-9999
3759,7.25,48.25,13.866071428571429,France,Abies alba,1,-9999,1,-9999,-9999
3760,4.25,45.25,13.588690476190473,France,Abies alba,1,1,1,-9999,-9999
3761,7.25,49.25,15.357142857142856,France,Abies alba,-9999,1,1,-9999,-9999
3762,6.25,45.25,11.179166666666667,France,Abies alba,-9999,1,1,-9999,-9999
3763,-2.75,49.25,,France,Abies alba,1,1,1,-9999,-9999
3764,7.25,44.25,10.185714285714285,France,Abies alba,1,1,1,-9999,-9999
3765,4.25,45.25,13.588690476190473,France,Abies alba,1,1,1,-9999,-9999
3766,6.25,47.25,14.9,France,Abies alba,-9999,1,1,-9999,-9999
3767,7.25,46.25,12.446428571428571,France,Abies alba,1,-9999,1,-9999,-9999
3768,1.25,49.25,15.307738095238099,France,Abies alba,-9999,1,1,-9999,-9999
3769,6.25,47.25,14.9,France,Abies alba,-9999,1,1,-9999,-9999
3770,7.25,48.25,13.866071428571429,France,Abies alba,-9999,1,1,-9999,-9999
3771,6.25,46.25,15.141666666666667,France,Abies alba,-9999,1,1,-9999,-9999
3772,5.25,45.25,14.445833333333333,France,Abies alba,-9999,1,1,-9999,-9999
3773,1.25,43.25,15.695238095238095,France,Abies alba,-9999,1,1,-9999,-9999
3774,7.25,47.25,12.96309523809524,France,Abies alba,1,1,1,-9999,-9999
3775,2.25,43.25,16.571428571428573,France,Abies alba,1,1,1,-9999,-9999
3776,6.25,46.25,15.141666666666667,France,Abies alba,-9999,1,1,-9999,-9999
3777,7.25,48.25,13.866071428571429,France,Abies alba,1,1,1,-9999,-9999
3778,4.25,46.25,15.088095238095233,France,Abies alba,1,-9999,1,-9999,-9999
3779,4.25,45.25,13.588690476190473,France,Abies alba,-9999,1,1,-9999,-9999
3780,6.25,44.25,13.931547619047619,France,Abies alba,1,1,1,-9999,-9999
3781,6.25,47.25,14.9,France,Abies alba,1,1,1,-9999,-9999
3782,7.25,48.25,13.866071428571429,France,Abies alba,1,1,1,-9999,-9999
3783,6.25,46.25,15.141666666666667,France,Abies alba,1,1,1,-9999,-9999
3784,0.25,43.25,15.095238095238095,France,Abies alba,-9999,1,1,-9999,-9999
3785,7.25,44.25,10.185714285714285,France,Abies alba,-9999,-9999,-9999,1,-9999
3786,6.25,46.25,15.141666666666667,France,Abies alba,-9999,1,1,-9999,-9999
3787,-0.75,43.25,15.541071428571428,France,Abies alba,-9999,1,1,-9999,-9999
3788,6.25,47.25,14.9,France,Abies alba,-9999,1,1,-9999,-9999
3789,4.25,46.25,15.088095238095233,France,Abies alba,-9999,-9999,-9999,1,1
3790,6.25,47.25,14.9,France,Abies alba,-9999,1,1,-9999,-9999
3791,7.25,48.25,13.866071428571429,France,Abies alba,1,1,1,-9999,-9999
3792,6.25,47.25,14.9,France,Abies alba,1,1,1,-9999,-9999
3793,7.25,49.25,15.357142857142856,France,Abies alba,-9999,1,1,-9999,-9999
3794,4.25,47.25,13.975000000000001,France,Abies alba,1,1,1,-9999,-9999
3795,7.25,48.25,13.866071428571429,France,Abies alba,1,1,1,-9999,-9999
3796,4.25,44.25,16.889880952380953,France,Abies alba,1,1,1,-9999,-9999
3797,7.25,48.25,13.866071428571429,France,Abies alba,-9999,1,1,-9999,-9999
3798,4.25,46.25,15.088095238095233,France,Abies alba,-9999,1,1,-9999,-9999
3799,7.25,46.25,12.446428571428571,France,Abies alba,1,1,1,-9999,-9999
3800,7.25,48.25,13.866071428571429,France,Abies alba,1,1,1,-9999,-9999
3801,7.25,48.25,13.866071428571429,France,Abies alba,1,1,1,-9999,-9999
3802,7.25,48.25,13.866071428571429,France,Abies alba,-9999,1,1,-9999,-9999
3803,5.25,47.25,15.530952380952378,France,Abies alba,-9999,1,1,-9999,-9999
3804,7.25,48.25,13.866071428571429,France,Abies alba,-9999,1,1,-9999,-9999
3805,5.25,45.25,14.445833333333333,France,Abies alba,1,1,1,-9999,-9999
3806,7.25,44.25,10.185714285714285,France,Abies alba,-9999,1,1,-9999,-9999
3807,6.25,45.25,11.179166666666667,France,Abies alba,-9999,1,1,-9999,-9999
3808,2.25,43.25,16.571428571428573,France,Abies alba,-9999,1,1,-9999,-9999
3809,4.25,45.25,13.588690476190473,France,Abies alba,1,1,1,-9999,-9999
3810,6.25,45.25,11.179166666666667,France,Abies alba,1,1,1,-9999,-9999
3811,7.25,48.25,13.866071428571429,France,Abies alba,1,-9999,1,-9999,-9999
3812,7.25,49.25,15.357142857142856,France,Abies alba,1,1,1,-9999,-9999
3813,7.25,44.25,10.185714285714285,France,Abies alba,1,1,1,-9999,-9999
3814,7.25,48.25,13.866071428571429,France,Abies alba,1,1,1,-9999,-9999
3815,1.25,43.25,15.695238095238095,France,Abies alba,1,1,1,-9999,-9999
3816,4.25,46.25,15.088095238095233,France,Abies alba,1,1,1,-9999,-9999
3817,6.25,45.25,11.179166666666667,France,Abies alba,1,1,1,-9999,-9999
3818,7.25,48.25,13.866071428571429,France,Abies alba,-9999,1,1,-9999,-9999
3819,3.25,44.25,12.779761904761905,France,Abies alba,-9999,1,1,-9999,-9999
3820,3.25,44.25,12.779761904761905,France,Abies alba,1,1,1,-9999,-9999
3821,4.25,46.25,15.088095238095233,France,Abies alba,1,-9999,1,-9999,-9999
3822,3.25,45.25,14.417261904761906,France,Abies alba,-9999,1,1,-9999,-9999
3823,4.25,46.25,15.088095238095233,France,Abies alba,-9999,1,1,-9999,-9999
3824,5.25,45.25,14.445833333333333,France,Abies alba,-9999,1,1,-9999,-9999
3825,6.25,48.25,14.547023809523813,France,Abies alba,-9999,1,1,-9999,-9999
3826,4.25,46.25,15.088095238095233,France,Abies alba,-9999,1,1,-9999,-9999
3827,7.25,48.25,13.866071428571429,France,Abies alba,-9999,1,1,-9999,-9999
3828,4.25,44.25,16.889880952380953,France,Abies alba,1,1,1,-9999,-9999
3829,7.25,48.25,13.866071428571429,France,Abies alba,1,1,1,-9999,-9999
3830,7.25,47.25,12.96309523809524,France,Abies alba,1,1,1,-9999,-9999
3831,4.25,45.25,13.588690476190473,France,Abies alba,1,1,1,-9999,-9999
3832,5.25,45.25,14.445833333333333,France,Abies alba,-9999,1,1,-9999,-9999
3833,7.25,48.25,13.866071428571429,France,Abies alba,-9999,1,1,-9999,-9999
3834,2.25,46.25,14.687499999999998,France,Abies alba,1,1,1,-9999,-9999
3835,6.25,46.25,15.141666666666667,France,Abies alba,1,1,1,-9999,-9999
3836,4.25,45.25,13.588690476190473,France,Abies alba,1,1,1,-9999,-9999
3837,3.25,46.25,15.082142857142857,France,Abies alba,-9999,1,1,-9999,-9999
3838,4.25,45.25,13.588690476190473,France,Abies alba,1,1,1,-9999,-9999
3839,7.25,48.25,13.866071428571429,France,Abies alba,1,1,1,-9999,-9999
3840,6.25,47.25,14.9,France,Abies alba,-9999,1,1,-9999,-9999
3841,3.25,46.25,15.082142857142857,France,Abies alba,1,1,1,-9999,-9999
3842,7.25,48.25,13.866071428571429,France,Abies alba,-9999,1,1,-9999,-9999
3843,5.25,45.25,14.445833333333333,France,Abies alba,-9999,1,1,-9999,-9999
3844,6.25,46.25,15.141666666666667,France,Abies alba,-9999,1,1,-9999,-9999
3845,6.25,47.25,14.9,France,Abies alba,-9999,1,1,-9999,-9999
3846,0.25,43.25,15.095238095238095,France,Abies alba,1,1,1,-9999,-9999
3847,6.25,46.25,15.141666666666667,France,Abies alba,-9999,1,1,-9999,-9999
3848,1.25,43.25,15.695238095238095,France,Abies alba,-9999,1,1,-9999,-9999
3849,7.25,47.25,12.96309523809524,France,Abies alba,1,1,1,-9999,-9999
3850,6.25,47.25,14.9,France,Abies alba,-9999,1,1,-9999,-9999
3851,7.25,47.25,12.96309523809524,France,Abies alba,1,1,1,-9999,-9999
3852,7.25,47.25,12.96309523809524,France,Abies alba,1,1,1,-9999,-9999
3853,5.25,45.25,14.445833333333333,France,Abies alba,-9999,1,1,-9999,-9999
3854,7.25,48.25,13.866071428571429,France,Abies alba,-9999,-9999,-9999,-9999,1
3855,7.25,48.25,13.866071428571429,France,Abies alba,1,1,1,-9999,-9999
3856,7.25,48.25,13.866071428571429,France,Abies alba,-9999,1,1,-9999,-9999
3857,5.25,45.25,14.445833333333333,France,Abies alba,1,1,1,-9999,-9999
3858,7.25,48.25,13.866071428571429,France,Abies alba,1,1,1,-9999,-9999
3859,6.25,46.25,15.141666666666667,France,Abies alba,-9999,1,1,-9999,-9999
3860,7.25,48.25,13.866071428571429,France,Abies alba,1,1,1,-9999,-9999
3861,3.25,45.25,14.417261904761906,France,Abies alba,-9999,1,1,-9999,-9999
3862,4.25,45.25,13.588690476190473,France,Abies alba,-9999,1,1,-9999,-9999
3863,7.25,48.25,13.866071428571429,France,Abies alba,-9999,1,1,-9999,-9999
3864,6.25,45.25,11.179166666666667,France,Abies alba,-9999,1,1,-9999,-9999
3865,6.25,47.25,14.9,France,Abies alba,-9999,1,1,-9999,-9999
3866,6.25,46.25,15.141666666666667,France,Abies alba,-9999,1,1,-9999,-9999
3867,4.25,45.25,13.588690476190473,France,Abies alba,1,-9999,1,-9999,-9999
3868,4.25,45.25,13.588690476190473,France,Abies alba,1,1,1,-9999,-9999
3869,8.25,44.25,14.467857142857142,France,Abies alba,-9999,1,1,-9999,-9999
3870,5.25,45.25,14.445833333333333,France,Abies alba,-9999,1,1,-9999,-9999
3871,1.25,43.25,15.695238095238095,France,Abies alba,1,1,1,-9999,-9999
3872,5.25,45.25,14.445833333333333,France,Abies alba,1,1,1,-9999,-9999
3873,7.25,48.25,13.866071428571429,France,Abies alba,-9999,1,1,-9999,-9999
3874,4.25,44.25,16.889880952380953,France,Abies alba,-9999,1,1,-9999,-9999
3875,6.25,46.25,15.141666666666667,France,Abies alba,1,1,1,-9999,-9999
3876,7.25,46.25,12.446428571428571,France,Abies alba,1,1,1,-9999,-9999
3877,7.25,48.25,13.866071428571429,France,Abies alba,1,1,1,-9999,-9999
3878,6.25,45.25,11.179166666666667,France,Abies alba,1,-9999,1,-9999,-9999
3879,6.25,45.25,11.179166666666667,France,Abies alba,1,1,1,-9999,-9999
3880,7.25,48.25,13.866071428571429,France,Abies alba,-9999,1,1,-9999,-9999
3881,7.25,47.25,12.96309523809524,France,Abies alba,-9999,1,1,-9999,-9999
3882,7.25,48.25,13.866071428571429,France,Abies alba,-9999,1,1,-9999,-9999
3883,7.25,45.25,11.380952380952381,France,Abies alba,-9999,1,1,-9999,-9999
3884,6.25,45.25,11.179166666666667,France,Abies alba,-9999,1,1,-9999,-9999
3885,5.25,48.25,14.835119047619045,France,Abies alba,1,1,1,-9999,-9999
3886,7.25,48.25,13.866071428571429,France,Abies alba,-9999,1,1,-9999,-9999
3887,4.25,45.25,13.588690476190473,France,Abies alba,1,-9999,1,-9999,-9999
3888,6.25,46.25,15.141666666666667,France,Abies alba,1,1,1,-9999,-9999
3889,6.25,47.25,14.9,France,Abies alba,-9999,1,1,-9999,-9999
3890,7.25,48.25,13.866071428571429,France,Abies alba,1,1,1,-9999,-9999
3891,4.25,46.25,15.088095238095233,France,Abies alba,1,1,1,-9999,-9999
3892,3.25,47.25,14.853571428571428,France,Abies alba,1,1,1,-9999,-9999
3893,7.25,48.25,13.866071428571429,France,Abies alba,-9999,1,1,-9999,-9999
3894,4.25,46.25,15.088095238095233,France,Abies alba,1,1,1,-9999,-9999
3895,7.25,44.25,10.185714285714285,France,Abies alba,-9999,1,1,-9999,-9999
3896,4.25,45.25,13.588690476190473,France,Abies alba,1,1,1,-9999,-9999
3897,7.25,48.25,13.866071428571429,France,Abies alba,1,1,1,-9999,-9999
3898,7.25,49.25,15.357142857142856,France,Abies alba,-9999,1,1,-9999,-9999
3899,4.25,45.25,13.588690476190473,France,Abies alba,1,1,1,-9999,-9999
3900,6.25,47.25,14.9,France,Abies alba,-9999,1,1,-9999,-9999
3901,7.25,46.25,12.446428571428571,France,Abies alba,-9999,1,1,-9999,-9999
3902,7.25,47.25,12.96309523809524,France,Abies alba,1,1,1,-9999,-9999
3903,6.25,44.25,13.931547619047619,France,Abies alba,-9999,1,1,-9999,-9999
3904,0.25,43.25,15.095238095238095,France,Abies alba,-9999,1,1,-9999,-9999
3905,6.25,47.25,14.9,France,Abies alba,-9999,1,1,-9999,-9999
3906,4.25,45.25,13.588690476190473,France,Abies alba,1,1,1,-9999,-9999
3907,1.25,43.25,15.695238095238095,France,Abies alba,-9999,1,1,-9999,-9999
3908,6.25,47.25,14.9,France,Abies alba,1,1,1,-9999,-9999
3909,6.25,46.25,15.141666666666667,France,Abies alba,-9999,1,1,-9999,-9999
3910,3.25,48.25,15.579761904761908,France,Abies alba,1,1,1,-9999,-9999
3911,7.25,48.25,13.866071428571429,France,Abies alba,-9999,-9999,-9999,1,-9999
3912,7.25,47.25,12.96309523809524,France,Abies alba,1,1,1,-9999,-9999
3913,7.25,48.25,13.866071428571429,France,Abies alba,1,1,1,-9999,-9999
3914,6.25,46.25,15.141666666666667,France,Abies alba,1,1,1,-9999,-9999
3915,-0.75,47.25,15.068452380952381,France,Abies alba,-9999,1,1,-9999,-9999
3916,4.25,46.25,15.088095238095233,France,Abies alba,-9999,1,1,-9999,-9999
3917,4.25,45.25,13.588690476190473,France,Abies alba,-9999,1,1,-9999,-9999
3918,6.25,47.25,14.9,France,Abies alba,1,1,1,-9999,-9999
3919,1.25,43.25,15.695238095238095,France,Abies alba,1,1,1,-9999,-9999
3920,6.25,46.25,15.141666666666667,France,Abies alba,1,1,1,-9999,-9999
3921,2.25,43.25,16.571428571428573,France,Abies alba,1,1,1,-9999,-9999
3922,2.25,43.25,16.571428571428573,France,Abies alba,-9999,1,1,-9999,-9999
3923,7.25,48.25,13.866071428571429,France,Abies alba,1,1,1,-9999,-9999
3924,3.25,45.25,14.417261904761906,France,Abies alba,-9999,1,1,-9999,-9999
3925,4.25,45.25,13.588690476190473,France,Abies alba,1,1,1,-9999,-9999
3926,7.25,48.25,13.866071428571429,France,Abies alba,-9999,1,1,-9999,-9999
3927,7.25,49.25,15.357142857142856,France,Abies alba,1,1,1,-9999,-9999
3928,4.25,45.25,13.588690476190473,France,Abies alba,1,-9999,1,-9999,-9999
3929,7.25,48.25,13.866071428571429,France,Abies alba,1,-9999,1,-9999,-9999
3930,7.25,48.25,13.866071428571429,France,Abies alba,-9999,1,1,-9999,-9999
3931,7.25,48.25,13.866071428571429,France,Abies alba,-9999,1,1,-9999,-9999
3932,6.25,46.25,15.141666666666667,France,Abies alba,1,1,1,-9999,-9999
3933,6.25,47.25,14.9,France,Abies alba,-9999,1,1,-9999,-9999
3934,6.25,45.25,11.179166666666667,France,Abies alba,1,1,1,-9999,-9999
3935,4.25,45.25,13.588690476190473,France,Abies alba,-9999,1,1,-9999,-9999
3936,6.25,47.25,14.9,France,Abies alba,1,1,1,-9999,-9999
3937,6.25,45.25,11.179166666666667,France,Abies alba,1,1,1,-9999,-9999
3938,4.25,46.25,15.088095238095233,France,Abies alba,-9999,1,1,-9999,-9999
3939,0.25,43.25,15.095238095238095,France,Abies alba,-9999,1,1,-9999,-9999
3940,2.25,43.25,16.571428571428573,France,Abies alba,1,1,1,-9999,-9999
3941,6.25,47.25,14.9,France,Abies alba,-9999,-9999,-9999,1,1
3942,4.25,46.25,15.088095238095233,France,Abies alba,1,1,1,-9999,-9999
3943,7.25,49.25,15.357142857142856,France,Abies alba,-9999,1,1,-9999,-9999
3944,-0.75,49.25,14.961904761904762,France,Abies alba,-9999,-9999,-9999,1,-9999
3945,6.25,46.25,15.141666666666667,France,Abies alba,1,1,1,-9999,-9999
3946,6.25,47.25,14.9,France,Abies alba,1,-9999,1,-9999,-9999
3947,3.25,45.25,14.417261904761906,France,Abies alba,1,1,1,-9999,-9999
3948,5.25,45.25,14.445833333333333,France,Abies alba,-9999,-9999,-9999,1,1
3949,2.25,43.25,16.571428571428573,France,Abies alba,1,1,1,-9999,-9999
3950,4.25,45.25,13.588690476190473,France,Abies alba,-9999,1,1,-9999,-9999
3951,6.25,46.25,15.141666666666667,France,Abies alba,1,1,1,-9999,-9999
3952,0.25,49.25,14.77202380952381,France,Abies alba,1,1,1,-9999,-9999
3953,4.25,48.25,15.38095238095238,France,Abies alba,-9999,1,1,-9999,-9999
3954,6.25,45.25,11.179166666666667,France,Abies alba,-9999,-9999,-9999,1,1
3955,2.25,43.25,16.571428571428573,France,Abies alba,-9999,1,1,-9999,-9999
3956,2.25,43.25,16.571428571428573,France,Abies alba,1,1,1,-9999,-9999
3957,6.25,45.25,11.179166666666667,France,Abies alba,1,1,1,-9999,-9999
3958,7.25,46.25,12.446428571428571,France,Abies alba,1,1,1,-9999,-9999
3959,4.25,46.25,15.088095238095233,France,Abies alba,-9999,1,1,-9999,-9999
3960,6.25,47.25,14.9,France,Abies alba,1,1,1,-9999,-9999
3961,6.25,47.25,14.9,France,Abies alba,1,1,1,-9999,-9999
3962,7.25,48.25,13.866071428571429,France,Abies alba,-9999,1,1,-9999,-9999
3963,6.25,45.25,11.179166666666667,France,Abies alba,-9999,1,1,-9999,-9999
3964,4.25,45.25,13.588690476190473,France,Abies alba,1,1,1,-9999,-9999
3965,5.25,46.25,15.429761904761904,France,Abies alba,1,-9999,1,-9999,-9999
3966,7.25,49.25,15.357142857142856,France,Abies alba,1,1,1,-9999,-9999
3967,1.25,43.25,15.695238095238095,France,Abies alba,1,1,1,-9999,-9999
3968,6.25,46.25,15.141666666666667,France,Abies alba,-9999,1,1,-9999,-9999
3969,1.25,43.25,15.695238095238095,France,Abies alba,-9999,1,1,-9999,-9999
3970,7.25,49.25,15.357142857142856,France,Abies alba,-9999,1,1,-9999,-9999
3971,-0.75,43.25,15.541071428571428,France,Abies alba,1,1,1,1,1
3972,6.25,46.25,15.141666666666667,France,Abies alba,-9999,1,1,-9999,-9999
3973,4.25,45.25,13.588690476190473,France,Abies alba,1,1,1,-9999,-9999
3974,6.25,46.25,15.141666666666667,France,Abies alba,-9999,1,1,-9999,-9999
3975,6.25,48.25,14.547023809523813,France,Abies alba,-9999,1,1,-9999,-9999
3976,6.25,45.25,11.179166666666667,France,Abies alba,-9999,1,1,-9999,-9999
3977,4.25,45.25,13.588690476190473,France,Abies alba,1,-9999,1,-9999,-9999
3978,6.25,46.25,15.141666666666667,France,Abies alba,-9999,1,1,-9999,-9999
3979,4.25,45.25,13.588690476190473,France,Abies alba,1,1,1,-9999,-9999
